,day1,day2,day3,day4,day5
1526,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.16718821839765768
1527,0.31863936396437514,0.31863936396437514,0.31863936396437514,0.04832474542354981,0.05803537550897519
1528,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1529,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1530,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1531,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1532,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.17828297671818144
1533,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.17384507338997196
1534,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.12086629082237271,-0.18826825920665285
1535,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.05630655330748123,-0.18826825920665285
1536,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.04517556408077579,-0.18826825920665285
1537,0.31863936396437514,0.31863936396437514,0.31863936396437514,0.09952729586639476,0.10463336045517507
1538,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1539,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17986053372391145,-0.17828297671818144
1540,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17874743480124092,-0.18826825920665285
1541,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.16650334665186495,-0.16385979090150055
1542,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1543,0.31863936396437514,0.31863936396437514,0.31863936396437514,0.08171771310366607,0.08466279547823224
1544,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.14312826927578357,-0.13723237093224344
1545,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.16539024772919442,-0.16496926673355292
1546,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.06855064145685719,-0.06844486934499598
1547,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.15091996173447736,-0.1494366050848196
1548,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.08302092745157426,-0.18826825920665285
1549,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.16316404988385333,-0.16275031506944815
1550,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17429503911055877,-0.17051664589381482
1551,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.1342234778944192,-0.13612289510019107
1552,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.09860431236896185,-0.18826825920665285
1553,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1554,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1555,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.12420558759038432,-0.18826825920665285
1556,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1557,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.16872954449720604,-0.16829769422971005
1558,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1559,0.31863936396437514,0.31863936396437514,0.31863936396437514,0.37557582868868933,0.37312651181185064
1560,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1561,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,0.004780535570460996
1562,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1563,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,0.020313197219194286
1564,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
